,mean,sd,hdi_3%,hdi_97%,ess_bulk,ess_tail,r_hat
U[426],0.922,0.6,0.0,1.957,1253.0,6580.0,1.0
U[427],0.359,0.303,0.0,0.918,16217.0,11289.0,1.0
U[428],2.016,0.949,0.171,3.606,425.0,806.0,1.01
U[429],0.713,0.507,0.0,1.61,1891.0,7943.0,1.0
U[430],0.61,0.454,0.0,1.42,3560.0,8510.0,1.0
U[431],1.149,0.686,0.001,2.308,748.0,2929.0,1.0
U[432],0.397,0.331,0.0,1.002,13388.0,10227.0,1.0
U[433],1.186,0.692,0.0,2.334,762.0,2555.0,1.0
U[434],0.888,0.58,0.0,1.894,1174.0,5659.0,1.0
U[435],1.349,0.745,0.001,2.578,574.0,1699.0,1.0
U[436],0.805,0.548,0.0,1.769,1574.0,8036.0,1.0
U[437],0.708,0.502,0.0,1.591,2284.0,8128.0,1.0
U[438],0.541,0.419,0.0,1.294,4608.0,10234.0,1.0
U[439],0.769,0.531,0.0,1.708,1814.0,7873.0,1.0
U[440],2.675,1.129,0.486,4.588,324.0,505.0,1.01
U[441],0.547,0.421,0.0,1.307,5627.0,8181.0,1.0
U[442],0.811,0.553,0.0,1.78,1587.0,7719.0,1.0
U[443],0.95,0.602,0.0,1.979,1116.0,5017.0,1.0
U[444],0.565,0.426,0.0,1.326,4387.0,10029.0,1.0
U[445],0.807,0.55,0.0,1.782,1422.0,6666.0,1.0
U[446],0.852,0.564,0.0,1.834,1386.0,6199.0,1.0
U[447],1.202,0.709,0.0,2.4,711.0,3408.0,1.0
U[448],0.509,0.4,0.0,1.238,5015.0,10634.0,1.0
U[449],0.923,0.601,0.0,1.956,1228.0,5921.0,1.0
U[450],1.6,0.83,0.054,2.971,493.0,1041.0,1.0
U[451],0.569,0.433,0.0,1.348,3435.0,8478.0,1.0
U[452],0.638,0.463,0.0,1.466,2870.0,8774.0,1.0
U[453],0.708,0.507,0.0,1.598,2023.0,4862.0,1.0
U[454],1.043,0.644,0.003,2.151,886.0,3883.0,1.0
U[455],0.588,0.444,0.0,1.392,3191.0,9882.0,1.0
U[456],0.353,0.296,0.0,0.893,16071.0,11145.0,1.0
U[457],0.469,0.374,0.0,1.151,7199.0,10165.0,1.0
U[458],1.182,0.697,0.001,2.35,737.0,2908.0,1.0
U[459],0.416,0.342,0.0,1.032,10569.0,10289.0,1.0
U[460],1.012,0.63,0.001,2.097,1024.0,6634.0,1.0
U[461],1.58,0.825,0.01,2.914,509.0,1253.0,1.01
U[462],0.539,0.415,0.0,1.289,4903.0,10556.0,1.0
U[463],0.587,0.44,0.0,1.375,3750.0,9053.0,1.0
U[464],0.594,0.447,0.0,1.389,3554.0,8260.0,1.0
U[465],0.718,0.503,0.001,1.599,2257.0,7689.0,1.0
U[466],0.432,0.354,0.0,1.08,11829.0,10173.0,1.0
U[467],0.479,0.384,0.0,1.171,7967.0,10166.0,1.0
U[468],0.936,0.602,0.0,1.985,1156.0,4512.0,1.0
U[469],1.179,0.692,0.002,2.349,734.0,2557.0,1.0
U[470],1.884,0.914,0.185,3.461,430.0,854.0,1.01
U[471],0.801,0.551,0.0,1.765,1669.0,7825.0,1.0
U[472],0.47,0.374,0.0,1.145,7517.0,10765.0,1.0
U[473],0.721,0.514,0.0,1.618,2092.0,8403.0,1.0
U[474],0.406,0.336,0.0,1.012,13989.0,9821.0,1.0
U[475],0.76,0.53,0.0,1.687,1793.0,8551.0,1.0
U[476],0.679,0.493,0.0,1.549,2363.0,8753.0,1.0
U[477],0.675,0.489,0.0,1.547,2412.0,9081.0,1.0
U[478],1.654,0.835,0.1,3.055,484.0,1229.0,1.01
U[479],1.093,0.667,0.001,2.224,879.0,4182.0,1.0
U[480],0.552,0.424,0.0,1.314,5251.0,8825.0,1.0
U[481],0.5,0.397,0.0,1.218,7219.0,10236.0,1.0
U[482],0.646,0.468,0.0,1.477,3076.0,10019.0,1.0
U[483],0.472,0.376,0.0,1.153,8064.0,9760.0,1.0
U[484],0.389,0.324,0.0,0.984,13788.0,10716.0,1.0
U[485],1.845,0.897,0.151,3.359,428.0,942.0,1.01
U[486],0.825,0.556,0.0,1.8,1175.0,6173.0,1.0
U[487],0.786,0.542,0.001,1.737,1683.0,7949.0,1.0
U[488],0.911,0.599,0.0,1.937,1127.0,5424.0,1.0
U[489],0.624,0.458,0.0,1.434,3741.0,8730.0,1.0
U[490],0.379,0.316,0.0,0.961,14376.0,9700.0,1.0
U[491],1.059,0.649,0.0,2.166,942.0,4624.0,1.0
U[492],1.286,0.737,0.0,2.509,664.0,2335.0,1.0
U[493],1.595,0.823,0.048,2.945,500.0,1206.0,1.01
U[494],1.148,0.686,0.0,2.296,835.0,2936.0,1.0
U[495],0.428,0.355,0.0,1.069,13368.0,9296.0,1.0
U[496],0.902,0.587,0.0,1.919,1182.0,5412.0,1.0
U[497],0.495,0.393,0.0,1.21,6537.0,10010.0,1.0
U[498],0.897,0.584,0.0,1.905,1236.0,5089.0,1.0
U[499],1.448,0.786,0.021,2.748,561.0,1769.0,1.0
